time	V(bl)	V(blb)	V(q)	V(qb)	V(wl)
7.881859375000017e-09	0.000000e+00	2.500000e+00	2.320716e+00	3.949673e-03	2.500000e+00
7.889671875000017e-09	0.000000e+00	2.500000e+00	2.335674e+00	3.629836e-03	2.500000e+00
7.897484375000018e-09	0.000000e+00	2.500000e+00	2.349426e+00	3.334466e-03	2.500000e+00
7.905296875000018e-09	0.000000e+00	2.500000e+00	2.362061e+00	3.061836e-03	2.500000e+00
7.913109375000019e-09	0.000000e+00	2.500000e+00	2.373665e+00	2.810361e-03	2.500000e+00
7.920921875000020e-09	0.000000e+00	2.500000e+00	2.384317e+00	2.578559e-03	2.500000e+00
7.928734375000020e-09	0.000000e+00	2.500000e+00	2.394091e+00	2.365040e-03	2.500000e+00
7.936546875000021e-09	0.000000e+00	2.500000e+00	2.403056e+00	2.168492e-03	2.500000e+00
7.944359375000021e-09	0.000000e+00	2.500000e+00	2.411276e+00	1.987679e-03	2.500000e+00
7.952171875000022e-09	0.000000e+00	2.500000e+00	2.418811e+00	1.821440e-03	2.500000e+00
7.959984375000023e-09	0.000000e+00	2.500000e+00	2.425715e+00	1.668682e-03	2.500000e+00
7.967796875000023e-09	0.000000e+00	2.500000e+00	2.432041e+00	1.528381e-03	2.500000e+00
7.975609375000024e-09	0.000000e+00	2.500000e+00	2.437835e+00	1.399581e-03	2.500000e+00
7.983421875000024e-09	0.000000e+00	2.500000e+00	2.443140e+00	1.281387e-03	2.500000e+00
7.991234375000025e-09	0.000000e+00	2.500000e+00	2.447998e+00	1.172969e-03	2.500000e+00
7.999046875000025e-09	0.000000e+00	2.500000e+00	2.452526e+00	1.071745e-03	2.500000e+00
8.000000000000000e-09	0.000000e+00	2.500000e+00	2.453053e+00	1.059963e-03	2.500000e+00
